Restaurant,Address,Latitude,Longitude
"Culver’s of Grand Chute, WI","W Evergreen Dr, Wisconsin, USA",44.30174041392561,-88.35282941790604
"Culver’s of Minocqua, WI","US Hwy 51 N, Wisconsin, USA",43.33218211397175,-89.34827852904462
"Culver’s of Ashland, WI","Lake Shore Dr, Wisconsin, USA",44.01876905155615,-88.51668607533658
"Culver’s of Baldwin, WI","Baldwin Plaza Dr, Wisconsin, USA",44.93996889231387,-92.37225661490426
"Culver’s of West Baraboo, WI","Linn St, Wisconsin, USA",42.67535674406824,-89.03048388601562
"Culver’s of Lake Delton, WI","Wisconsin Dells Pkwy S, Wisconsin, USA",43.58899598204617,-89.7891157275719
"Culver’s of Beaver Dam, WI","N Spring St, Wisconsin, USA",43.48132005621347,-88.81999973190806
"Culver’s of Bellevue, WI","Costco Way, Wisconsin, USA",44.45870020648892,-87.98755877289966
"Culver’s of Beloit, WI","Cranston Rd, Wisconsin, USA",42.514238477960156,-88.97618476088388
"Culver’s of Black River Falls, WI","Commerce St, Wisconsin, USA",43.85954235693736,-91.2278259452583
"Culver’s of Brookfield, WI","N 124th St, Wisconsin, USA",43.11518784790999,-88.06561357284932
"Culver’s of Brown Deer, WI","W Schroeder Dr, Wisconsin, USA",43.18639070868769,-87.95957636476453
"Culver’s of Burlington, WI","Milwaukee Ave, Wisconsin, USA",43.015896499386116,-88.24339295105906
"Culver’s of Chippewa Falls, WI","Lake Hallie, Wisconsin, USA",44.8827276,-91.4327558
"Culver’s of Chippewa Falls, WI","Chippewa Crossing Blvd, Wisconsin, USA",44.8882366,-91.8504848
"Culver’s of Clintonville, WI","S Main St, Wisconsin, USA",44.31315303650128,-91.91124065384298
"Culver’s of Columbus, WI","Dix St, Wisconsin, USA",43.336208311270894,-89.02911461383195
"Culver’s of Cottage Grove, WI","Landmark Dr, Wisconsin, USA",43.10405091590783,-89.19697285410125
"Culver’s of Cross Plains, WI","Main St, Wisconsin, USA",43.13359810615375,-88.20070821212731
"Culver’s of De Pere, WI","Lawrence Dr, Wisconsin, USA",44.426757920736236,-88.10666938162646
"Culver’s of DeForest, WI","Cnty Rd V, Wisconsin, USA",43.2509455,-89.3744144
"Culver’s of Delavan, WI","E Geneva St, Wisconsin, USA",42.67004093037601,-88.53625574785528
"Culver’s of Dodgeville, WI","N Johns St, Wisconsin, USA",42.96766696795939,-90.12618005381798
"Culver’s of East Troy, WI","North St, Wisconsin, USA",44.13787004913254,-91.71057625944495
"Culver’s of Eau Claire, WI","Brackett Ave, Wisconsin, USA",44.80005154023145,-91.47523287583385
"Culver’s of Eau Claire, WI","Folsom St, Wisconsin, USA",44.828763528449215,-91.53392902395312
"Culver’s of Eau Claire, WI","Golf Rd, Wisconsin, USA",44.7717691240395,-91.44418981523532
"Culver’s of Edgerton, WI","Newville, Wisconsin, USA",42.8287089,-89.0202424
"Culver’s of Elkhorn, WI","N Wisconsin St, Wisconsin, USA",42.74324302341313,-87.78597688713295
"Culver’s of Elm Grove, WI","W Bluemound Rd, Wisconsin, USA",43.03744415,-87.97072539999999
"Culver’s of Fond du Lac, WI","W Pioneer Rd, Wisconsin, USA",45.66711509632223,-90.51930140654287
"Culver’s of Fond du Lac, WI","State Rd 23, Wisconsin, USA",45.411767665975496,-92.63861652243753
"Culver’s of Fond du Lac, WI","E Johnson St, Wisconsin, USA",43.091336208175804,-89.36641068723824
"Culver’s of Fort Atkinson, WI","Madison Ave, Wisconsin, USA",43.414258564632455,-88.16897782665409
"Culver’s of Franklin, WI","W Oakwood Park Ct, Wisconsin, USA",42.87160997497414,-87.97047747090281
"Culver’s of Glendale, WI","W Bayside Dr, Wisconsin, USA",43.10347124696332,-89.36654021416007
"Culver’s of Grafton, WI","Wisconsin Ave, Wisconsin, USA",43.078480468613115,-89.389123552141
"Culver’s of Green Bay, WI","W Mason St, Wisconsin, USA",44.52348062697065,-88.06368190645847
"Culver’s of Ashwaubenon, WI","Hansen Rd, Wisconsin, USA",44.473432619200764,-88.0672001346876
"Culver’s of Green Bay, WI","Voyager Dr, Wisconsin, USA",44.486037442923795,-87.92720569673416
"Culver’s of Greenfield, WI","W Layton Ave, Wisconsin, USA",42.95925453848154,-87.93836954929981
"Culver’s of Hales Corners, WI","S 108th St, Wisconsin, USA",43.0086172,-88.04665639999999
"Culver’s of Hartford, WI","E Sumner St, Wisconsin, USA",43.31769340487748,-88.34983443545298
"Culver’s of Hartland, WI","Industrial Ct, Wisconsin, USA",44.48485580940902,-87.99093858233653
"Culver’s of Hudson, WI","Carmichael Rd, Wisconsin, USA",44.95263595674669,-92.72083591705253
"Culver’s of Jackson, WI","Tillie Lake Ct, Wisconsin, USA",43.325740800000005,-88.1897999
"Culver’s of Janesville, WI","Milton Ave, Wisconsin, USA",42.71693552325131,-88.99869602945195
"Culver’s of Janesville, WI","W Court St, Wisconsin, USA",43.05058812229628,-87.91507175469343
"Culver’s of Janesville, WI","Midland Rd, Wisconsin, USA",42.67142339718272,-88.97736433199194
"Culver’s of Johnson Creek, WI","Village Walk Ln, Wisconsin, USA",43.2209381535114,-89.35605830846481
"Culver’s of Kenosha, WI","Green Bay Rd, Wisconsin, USA",42.56566915417597,-87.88763954600019
"Culver’s of Kenosha, WI","Sheridan Rd, Wisconsin, USA",42.530414061308655,-87.82598984658543
"Culver’s of Kenosha, WI","Burlington Rd, Wisconsin, USA",42.60383943661759,-87.91534304554128
"Culver’s of La Crosse, WI","Mormon Coulee Rd, Wisconsin, USA",43.7653599,-91.2102775
"Culver’s of Lake Geneva, WI","N Wells St, Wisconsin, USA",42.67905157579528,-89.01275323076122
"Culver’s of Lake Mills, WI","Tyranena Park Rd, Wisconsin, USA",43.0910702012442,-88.91423197653685
"Culver’s of Little Chute, WI","Freedom Rd, Wisconsin, USA",43.401807089028146,-89.85639424376357
"Culver’s of Madison, WI","Northport Dr, Wisconsin, USA",43.13268254411983,-89.36780624328706
"Culver’s of Madison, WI","Todd Dr, Wisconsin, USA",43.0337126164801,-89.4229640970549
"Culver’s of Madison, WI","East Towne Blvd, Wisconsin, USA",43.131688604853025,-89.30102430957142
"Culver’s of Madison, WI","Cottage Grove Rd, Wisconsin, USA",43.08375578549789,-89.32113012312846
"Culver’s of Madison, WI","Mineral Point Rd, Wisconsin, USA",43.06063980546979,-89.4998834228189
"Culver’s of Manitowoc, WI","Calumet Ave, Wisconsin, USA",44.07322333516559,-87.73738664599473
"Culver’s of Marinette, WI","Marinette Ave, Wisconsin, USA",45.09595641459716,-87.64340074587403
"Culver’s of Marshfield, WI","W Upham St, Wisconsin, USA",44.681263237783966,-90.18415736940594
"Culver’s of Mauston, WI","McEvoy St, Wisconsin, USA",43.79625304317014,-90.06044655394786
"Culver’s of McFarland, WI","Farwell St, Wisconsin, USA",43.01308185534823,-89.29657031797508
"Culver’s of Medford, WI","Casement Ct, Wisconsin, USA",45.151349750074075,-90.33475790048436
"Culver’s of Menomonee Falls, WI","Bancroft Dr, Wisconsin, USA",43.190146725787784,-88.14035168006427
"Culver’s of Menomonie, WI","Stout Rd, Wisconsin, USA",44.87955031268603,-91.91249320274841
"Culver’s of Mequon, WI","N Port Washington Rd, Wisconsin, USA",43.09075607719935,-87.91716801091412
"Culver’s of Merrill, WI","E Main St, Wisconsin, USA",44.252191249999996,-91.49799345
"Culver’s of Middleton, WI","Parmenter St, Wisconsin, USA",43.10678951756021,-89.51061745325393
"Culver’s of Milwaukee, WI","W Layton Ave, Wisconsin, USA",42.95925453848154,-87.93836954929981
"Culver’s of Milwaukee, WI","W Fond du Lac Ave, Wisconsin, USA",43.08722947649259,-87.97275966653352
"Culver’s of Milwaukee, WI","W Good Hope Rd, Wisconsin, USA",43.14809648673872,-87.93852770037363
"Culver’s of Monroe, WI","8th St, Wisconsin, USA",44.50941430745035,-88.0453497306255
"Culver’s of Mt. Horeb, WI","Springdale St, Wisconsin, USA",43.01016106304807,-89.72217068833179
"Culver’s of Mukwonago, WI","N Rochester St, Wisconsin, USA",42.87378929382108,-88.33754524683476
"Culver’s of Muskego, WI","Racine Ave, Wisconsin, USA",42.99374785,-88.1986261
"Culver’s of Neenah, WI","Westowne Dr, Wisconsin, USA",44.17370877738229,-88.49360857233275
"Culver’s of New Berlin, WI","W National Ave, Wisconsin, USA",43.02221339208656,-87.94684951815822
"Culver’s of New Glarus, WI","State Rd 69, Wisconsin, USA",45.411767665975496,-92.63861652243753
"Culver’s of New Richmond, WI","Grant Way, Wisconsin, USA",42.92516755,-87.84835341309005
"Culver’s of Oak Creek, WI","S Howell Ave, Wisconsin, USA",42.95129245028929,-87.90981526526616
"Culver’s of Oconomowoc, WI","Summit Ave, Wisconsin, USA",43.070961627929535,-89.41671049221344
"Culver’s of Onalaska, WI","State Rd 16, Wisconsin, USA",43.91262143849308,-91.07584804850053
"Culver’s of Onalaska, WI","Oak Ave S, Wisconsin, USA",43.87237979759339,-91.22975769443642
"Culver’s of Oostburg, WI","S Business Park Dr, Wisconsin, USA",43.62233756021691,-87.77674802691777
"Culver’s of Oregon, WI","Park St, Wisconsin, USA",45.042872312224674,-92.04283059423553
"Culver’s of Oshkosh, WI","S Koeller St, Wisconsin, USA",44.0113307394079,-88.57982055881543
"Culver’s of Oshkosh, WI","Westowne Ave, Wisconsin, USA",44.03122969281051,-88.58731608582166
"Culver’s of Paddock Lake, WI","Antioch Rd, Wisconsin, USA",42.6890457,-88.2664541
"Culver’s of Brookfield, WI","W Capitol Dr, Wisconsin, USA",43.08985621256939,-88.00606084661756
"Culver’s of Platteville, WI","E BUS Hwy 151, Wisconsin, USA",42.733143503235496,-90.43954830387732
"Culver’s of Pleasant Prairie, WI","Corporate Dr, Wisconsin, USA",43.102063799999996,-89.31827115
"Culver’s of Plover, WI","Plover Rd, Wisconsin, USA",44.40630243974273,-89.79205405864082
"Culver’s of Plymouth, WI","Eastern Ave, Wisconsin, USA",43.41276845,-88.17123715
"Culver’s of Port Washington, WI","W Grand Ave, Wisconsin, USA",44.80790439908603,-91.50894916910437
"Culver’s of Portage, WI","New Pinery Rd, Wisconsin, USA",43.558199564765246,-89.46880827415103
"Culver’s of Prairie du Chien, WI","S Marquette Rd, Wisconsin, USA",43.04977358096418,-91.14084224408212
"Culver’s of Racine, WI","21st St, Wisconsin, USA",42.618320250682764,-87.83161791859162
"Culver’s of Racine, WI","Douglas Ave, Wisconsin, USA",43.12904379100332,-88.00409351903933
"Culver’s of Reedsburg, WI","E Main St, Wisconsin, USA",44.252191249999996,-91.49799345
"Culver’s of Rhinelander, WI","W Kemp St, Wisconsin, USA",45.631694459112204,-89.41808707175667
"Culver’s of Rib Mountain, WI","Lilac Ave, Wisconsin, USA",44.8396781877712,-92.61036515250046
"Culver’s of Rice Lake, WI","S Main St, Wisconsin, USA",44.31315303650128,-91.91124065384298
"Culver’s of Richland Center, WI","US Hwy 14 E, Wisconsin, USA",43.1879414,-90.06625190259014
"Culver’s of Ripon, WI","W Fond du Lac St, Wisconsin, USA",43.84570406631848,-88.8397651877516
"Culver’s of River Falls, WI","Main St, Wisconsin, USA",43.13359810615375,-88.20070821212731
"Culver’s of Wausau, WI","Park Plaza, Wisconsin, USA",44.864828370935456,-89.63894706634152
"Culver’s of Sauk City, WI","Phillips Blvd, Wisconsin, USA",43.27135073761125,-89.72852363301057
"Culver’s of Shawano, WI","E Green Bay St, Wisconsin, USA",44.781862000000004,-88.58184885
"Culver’s of Sheboygan, WI","S Taylor Dr, Wisconsin, USA",43.72111113677086,-87.75685446345702
"Culver’s of Sheboygan, WI","State Hwy 42, Wisconsin, USA",43.971514,-88.7409097
"Culver’s of Sheboygan, WI","Washington Ave, Wisconsin, USA",42.72566340216409,-87.78943017089144
"Culver’s of Shorewood, WI","E Capitol Dr, Wisconsin, USA",43.08911315,-87.8987055
"Culver’s of Sparta, WI","W Wisconsin St, Wisconsin, USA",43.54405270273147,-89.47576006491664
"Culver’s of Spring Green, WI","US Hwy 14, Wisconsin, USA",43.340735415804005,-90.5240317835719
"Culver’s of Stevens Point, WI","US Hwy 10 E, Wisconsin, USA",44.1091479,-87.71344055
"Culver’s of Stevens Point, WI","N Division St, Wisconsin, USA",43.19714156394553,-89.4467875572943
"Culver’s of Stoughton, WI","Nygaard St, Wisconsin, USA",42.92912319757935,-89.37610198333111
"Culver’s of Sturgeon Bay, WI","Gordon Rd, Wisconsin, USA",44.2753423149219,-88.7565449286997
"Culver’s of Racine, WI","S Sylvania Ave, Wisconsin, USA",42.68531476095772,-87.9537788015056
"Culver’s of Suamico, WI","Velp Ave, Wisconsin, USA",44.545327992096944,-88.04365058654875
"Culver’s of Sun Prairie, WI","W Main St, Wisconsin, USA",44.25286047524704,-91.50300055058757
"Culver’s of Sun Prairie, WI","Oxford Place, Wisconsin, USA",43.109516066364115,-89.3646893497799
"Culver’s of Superior, WI","E 2nd St, Wisconsin, USA",44.290863672273304,-88.35423900845274
"Culver’s of Sussex, WI","Hwy 164, Wisconsin, USA",43.1379394,-88.2433055
"Culver’s of Tomah, WI","Wittig Rd, Wisconsin, USA",44.017280476836284,-90.50407435644478
"Culver’s of Verona, WI","E Verona Ave, Wisconsin, USA",42.99459103494162,-89.51419692852316
"Culver’s of Viroqua, WI","N Main St, Wisconsin, USA",44.32606727456586,-91.91828081442125
"Culver’s of Wales, WI","E Summit Ave, Wisconsin, USA",44.735808371430814,-92.47330334920738
"Culver’s of Watertown, WI","S Church St, Wisconsin, USA",43.17229302524058,-88.73210966779851
"Culver’s of Waukesha, WI","N Grandview Blvd, Wisconsin, USA",43.024760278398276,-88.2558563542767
"Culver’s of Waukesha, WI","W Sunset Dr, Wisconsin, USA",42.98825436681841,-88.23156769959664
"Culver’s of Waukesha, WI","E Main St, Wisconsin, USA",44.252191249999996,-91.49799345
"Culver’s of Waunakee, WI","E Main St, Wisconsin, USA",44.252191249999996,-91.49799345
"Culver’s of Waupaca, WI","W Fulton St, Wisconsin, USA",44.35433839255691,-89.12352776878154
"Culver’s of Waupun, WI","Kelly Ave, Wisconsin, USA",45.363391,-92.63382
"Culver’s of Wausau, WI","Central Bridge St, Wisconsin, USA",44.969496347565,-89.63432839678244
"Culver’s of Wautoma, WI","N Century Dr, Wisconsin, USA",44.070663486317315,-89.26744705875113
"Culver’s of West Allis, WI","S 108th St, Wisconsin, USA",43.0086172,-88.04665639999999
"Culver’s of West Bend, WI","W Washington St, Wisconsin, USA",43.02017979376122,-87.9183676799051
"Culver’s of West Milwaukee, WI","Miller Pkwy, Wisconsin, USA",43.0131016,-87.968228
"Culver’s of Whitewater, WI","W Main St, Wisconsin, USA",44.25286047524704,-91.50300055058757
"Culver’s of Wisconsin Dells, WI","Hwy 13, Wisconsin, USA",43.6256107,-89.788424
"Culver’s of Wisconsin Rapids, WI","8th St S, Wisconsin, USA",43.80241780238338,-91.24598196122288
"Culver’s of Cheyenne, WY","Dell Range Blvd, Wyoming, USA",41.16035387863915,-104.80837851067186
"Culver’s of Cheyenne, WY","E Lincolnway, Wyoming, USA",41.1414158044757,-104.76211129854138
